ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	POS
core-wordnet-1287			1287	communist	NOUN
core-wordnet-1288			1288	community	NOUN
core-wordnet-1289			1289	compact	NOUN
core-wordnet-1290			1290	company	NOUN
core-wordnet-1291			1291	company	NOUN
core-wordnet-1292			1292	comparison	NOUN
core-wordnet-1293			1293	compartment	NOUN
core-wordnet-1294			1294	compensation	NOUN
core-wordnet-1295			1295	competence	NOUN
core-wordnet-1296			1296	competition	NOUN
core-wordnet-1297			1297	competition	NOUN
core-wordnet-1298			1298	compliance	NOUN
core-wordnet-1299			1299	complication	NOUN
core-wordnet-1300			1300	composer	NOUN
core-wordnet-1301			1301	compound	NOUN
core-wordnet-1302			1302	compromise	NOUN
core-wordnet-1303			1303	computer	NOUN
core-wordnet-1304			1304	computing	NOUN
core-wordnet-1305			1305	concentration	NOUN
core-wordnet-1306			1306	concentration	NOUN
core-wordnet-1307			1307	concept	NOUN
core-wordnet-1308			1308	conception	NOUN
core-wordnet-1309			1309	concern	NOUN
core-wordnet-1310			1310	concern	NOUN
core-wordnet-1311			1311	concert	NOUN
core-wordnet-1312			1312	concession	NOUN
core-wordnet-1313			1313	conclusion	NOUN
core-wordnet-1314			1314	concrete	NOUN
core-wordnet-1315			1315	condition	NOUN
core-wordnet-1316			1316	condition	NOUN
core-wordnet-1317			1317	terms	NOUN
core-wordnet-1318			1318	condition	NOUN
core-wordnet-1319			1319	conductor	NOUN
core-wordnet-1320			1320	conductor	NOUN
core-wordnet-1321			1321	conference	NOUN
core-wordnet-1322			1322	confession	NOUN
core-wordnet-1323			1323	confidence	NOUN
core-wordnet-1324			1324	conflict	NOUN
core-wordnet-1325			1325	conflict	NOUN
core-wordnet-1326			1326	confrontation	NOUN
core-wordnet-1327			1327	confusion	NOUN
core-wordnet-1328			1328	conglomerate	NOUN
core-wordnet-1329			1329	congress	NOUN
core-wordnet-1330			1330	connection	NOUN
core-wordnet-1331			1331	connection	NOUN
core-wordnet-1332			1332	connection	NOUN
core-wordnet-1333			1333	conscience	NOUN
core-wordnet-1334			1334	consciousness	NOUN
core-wordnet-1335			1335	consensus	NOUN
core-wordnet-1336			1336	conservation	NOUN
core-wordnet-1337			1337	consideration	NOUN
core-wordnet-1338			1338	consideration	NOUN
core-wordnet-1339			1339	conspiracy	NOUN
core-wordnet-1340			1340	constellation	NOUN
core-wordnet-1341			1341	constituency	NOUN
core-wordnet-1342			1342	constitution	NOUN
core-wordnet-1343			1343	constitution	NOUN
core-wordnet-1344			1344	constraint	NOUN
core-wordnet-1345			1345	consultation	NOUN
core-wordnet-1346			1346	consumer	NOUN
core-wordnet-1347			1347	consumption	NOUN
core-wordnet-1348			1348	contact	NOUN
core-wordnet-1349			1349	contact	NOUN
core-wordnet-1350			1350	contact	NOUN
core-wordnet-1351			1351	contemporary	NOUN
core-wordnet-1352			1352	contempt	NOUN
core-wordnet-1353			1353	content	NOUN
core-wordnet-1354			1354	contest	NOUN
core-wordnet-1355			1355	context	NOUN
core-wordnet-1356			1356	continuation	NOUN
core-wordnet-1357			1357	contract	NOUN
core-wordnet-1358			1358	contraction	NOUN
core-wordnet-1359			1359	contradiction	NOUN
core-wordnet-1360			1360	contrary	NOUN
core-wordnet-1361			1361	contrast	NOUN
core-wordnet-1362			1362	contribution	NOUN
core-wordnet-1363			1363	control	NOUN
core-wordnet-1364			1364	control	NOUN
core-wordnet-1365			1365	convenience	NOUN
core-wordnet-1366			1366	convention	NOUN
core-wordnet-1367			1367	convention	NOUN
core-wordnet-1368			1368	conversation	NOUN
core-wordnet-1369			1369	conviction	NOUN
core-wordnet-1370			1370	cook	NOUN
core-wordnet-1371			1371	cooperation	NOUN
core-wordnet-1372			1372	copper	NOUN
core-wordnet-1373			1373	copy	NOUN
core-wordnet-1374			1374	copyright	NOUN
core-wordnet-1375			1375	cord	NOUN
core-wordnet-1376			1376	core	NOUN
core-wordnet-1377			1377	corn	NOUN
core-wordnet-1378			1378	corner	NOUN
core-wordnet-1379			1379	corner	NOUN
core-wordnet-1380			1380	correction	NOUN
core-wordnet-1381			1381	correlation	NOUN
core-wordnet-1382			1382	correspondence	NOUN
core-wordnet-1383			1383	corruption	NOUN
core-wordnet-1384			1384	costume	NOUN
core-wordnet-1385			1385	cottage	NOUN
core-wordnet-1386			1386	cotton	NOUN
core-wordnet-1387			1387	council	NOUN
core-wordnet-1388			1388	counter	NOUN
core-wordnet-1389			1389	country	NOUN
core-wordnet-1390			1390	country	NOUN
core-wordnet-1391			1391	countryside	NOUN
core-wordnet-1392			1392	coup	NOUN
core-wordnet-1393			1393	couple	NOUN
core-wordnet-1394			1394	courage	NOUN
core-wordnet-1395			1395	course	NOUN
core-wordnet-1396			1396	course	NOUN
core-wordnet-1397			1397	course	NOUN
core-wordnet-1398			1398	court	NOUN
core-wordnet-1399			1399	court	NOUN
core-wordnet-1400			1400	court	NOUN
core-wordnet-1401			1401	courtesy	NOUN
core-wordnet-1402			1402	cousin	NOUN
core-wordnet-1403			1403	cover	NOUN
core-wordnet-1404			1404	cover	NOUN
core-wordnet-1405			1405	coverage	NOUN
core-wordnet-1406			1406	coverage	NOUN
core-wordnet-1407			1407	cow	NOUN
core-wordnet-1408			1408	wisecrack	NOUN
core-wordnet-1409			1409	crack	NOUN
core-wordnet-1410			1410	cunning	NOUN
core-wordnet-1411			1411	craft	NOUN
core-wordnet-1412			1412	craftsman	NOUN
core-wordnet-1413			1413	crash	NOUN
core-wordnet-1414			1414	crash	NOUN
core-wordnet-1415			1415	cream	NOUN
core-wordnet-1416			1416	cream	NOUN
core-wordnet-1417			1417	creation	NOUN
core-wordnet-1418			1418	credibility	NOUN
core-wordnet-1419			1419	credit	NOUN
core-wordnet-1420			1420	credit	NOUN
core-wordnet-1421			1421	credit	NOUN
core-wordnet-1422			1422	credit	NOUN
core-wordnet-1423			1423	credit	NOUN
core-wordnet-1424			1424	creed	NOUN
core-wordnet-1425			1425	crew	NOUN
core-wordnet-1426			1426	cricket	NOUN
core-wordnet-1427			1427	crime	NOUN
core-wordnet-1428			1428	criminal	NOUN
core-wordnet-1429			1429	crisis	NOUN
core-wordnet-1430			1430	critic	NOUN
core-wordnet-1431			1431	criticism	NOUN
core-wordnet-1432			1432	crop	NOUN
core-wordnet-1433			1433	cross	NOUN
core-wordnet-1434			1434	cross	NOUN
core-wordnet-1435			1435	crosswalk	NOUN
core-wordnet-1436			1436	crossing	NOUN
core-wordnet-1437			1437	crowd	NOUN
core-wordnet-1438			1438	crown	NOUN
core-wordnet-1439			1439	cruelty	NOUN
core-wordnet-1440			1440	crutch	NOUN
core-wordnet-1441			1441	crystal	NOUN
core-wordnet-1442			1442	crystal	NOUN
core-wordnet-1443			1443	cucumber	NOUN
core-wordnet-1444			1444	culture	NOUN
core-wordnet-1445			1445	culture	NOUN
core-wordnet-1446			1446	culture	NOUN
core-wordnet-1447			1447	culture	NOUN
core-wordnet-1448			1448	cup	NOUN
core-wordnet-1449			1449	cup	NOUN
core-wordnet-1450			1450	cupboard	NOUN
core-wordnet-1451			1451	currency	NOUN
core-wordnet-1452			1452	current	NOUN
core-wordnet-1453			1453	curriculum	NOUN
core-wordnet-1454			1454	curtain	NOUN
core-wordnet-1455			1455	curve	NOUN
core-wordnet-1456			1456	curve	NOUN
core-wordnet-1457			1457	curve	NOUN
core-wordnet-1458			1458	cushion	NOUN
core-wordnet-1459			1459	custody	NOUN
core-wordnet-1460			1460	customer	NOUN
core-wordnet-1461			1461	snub	NOUN
core-wordnet-1462			1462	cut	NOUN
core-wordnet-1463			1463	cut	NOUN
core-wordnet-1464			1464	cut	NOUN
core-wordnet-1465			1465	cutting	NOUN
core-wordnet-1466			1466	cycle	NOUN
core-wordnet-1467			1467	cylinder	NOUN
core-wordnet-1468			1468	dairy	NOUN
core-wordnet-1469			1469	damage	NOUN
core-wordnet-1470			1470	danger	NOUN
core-wordnet-1471			1471	dark	NOUN
core-wordnet-1472			1472	date	NOUN
core-wordnet-1473			1473	date	NOUN
core-wordnet-1474			1474	date	NOUN
core-wordnet-1475			1475	date	NOUN
core-wordnet-1476			1476	daughter	NOUN
core-wordnet-1477			1477	day	NOUN
core-wordnet-1478			1478	daylight	NOUN
core-wordnet-1479			1479	deadline	NOUN
core-wordnet-1480			1480	deal	NOUN
core-wordnet-1481			1481	deal	NOUN
core-wordnet-1482			1482	dealer	NOUN
core-wordnet-1483			1483	death	NOUN
core-wordnet-1484			1484	debate	NOUN
core-wordnet-1485			1485	debt	NOUN
core-wordnet-1486			1486	decade	NOUN
core-wordnet-1487			1487	decay	NOUN
core-wordnet-1488			1488	decay	NOUN
core-wordnet-1489			1489	deck	NOUN
core-wordnet-1490			1490	deck	NOUN
core-wordnet-1491			1491	declaration	NOUN
core-wordnet-1492			1492	decoration	NOUN
core-wordnet-1493			1493	decrease	NOUN
core-wordnet-1494			1494	deer	NOUN
core-wordnet-1495			1495	default	NOUN
core-wordnet-1496			1496	nonremittal	NOUN
core-wordnet-1497			1497	defeat	NOUN
core-wordnet-1498			1498	defendant	NOUN
core-wordnet-1499			1499	deficiency	NOUN
core-wordnet-1500			1500	deficit	NOUN
core-wordnet-1501			1501	definition	NOUN
core-wordnet-1502			1502	degree	NOUN
core-wordnet-1503			1503	degree	NOUN
core-wordnet-1504			1504	degree	NOUN
core-wordnet-1505			1505	degree	NOUN
core-wordnet-1506			1506	delay	NOUN
core-wordnet-1507			1507	delegate	NOUN
core-wordnet-1508			1508	delivery	NOUN
core-wordnet-1509			1509	demand	NOUN
core-wordnet-1510			1510	demand	NOUN
core-wordnet-1511			1511	democracy	NOUN
core-wordnet-1512			1512	demonstration	NOUN
core-wordnet-1513			1513	demonstration	NOUN
core-wordnet-1514			1514	demonstrator	NOUN
core-wordnet-1515			1515	denial	NOUN
core-wordnet-1516			1516	density	NOUN
core-wordnet-1517			1517	dentist	NOUN
core-wordnet-1518			1518	departure	NOUN
core-wordnet-1519			1519	dependence	NOUN
core-wordnet-1520			1520	deposit	NOUN
core-wordnet-1521			1521	deposit	NOUN
core-wordnet-1522			1522	deposit	NOUN
core-wordnet-1523			1523	depression	NOUN
core-wordnet-1524			1524	depression	NOUN
core-wordnet-1525			1525	depression	NOUN
core-wordnet-1526			1526	depression	NOUN
core-wordnet-1527			1527	deprivation	NOUN
core-wordnet-1528			1528	deputy	NOUN
core-wordnet-1529			1529	descent	NOUN
core-wordnet-1530			1530	lineage	NOUN
core-wordnet-1531			1531	desert	NOUN
core-wordnet-1532			1532	design	NOUN
core-wordnet-1533			1533	design	NOUN
core-wordnet-1534			1534	architect	NOUN
core-wordnet-1535			1535	designer	NOUN
core-wordnet-1536			1536	designer	NOUN
core-wordnet-1537			1537	desire	NOUN
core-wordnet-1538			1538	desk	NOUN
core-wordnet-1539			1539	despair	NOUN
core-wordnet-1540			1540	destruction	NOUN
core-wordnet-1541			1541	detail	NOUN
core-wordnet-1542			1542	detective	NOUN
core-wordnet-1543			1543	detector	NOUN
core-wordnet-1544			1544	development	NOUN
core-wordnet-1545			1545	development	NOUN
core-wordnet-1546			1546	deviation	NOUN
core-wordnet-1547			1547	diagnosis	NOUN
core-wordnet-1548			1548	diagram	NOUN
core-wordnet-1549			1549	dialect	NOUN
core-wordnet-1550			1550	dialogue	NOUN
core-wordnet-1551			1551	dialogue	NOUN
core-wordnet-1552			1552	diameter	NOUN
core-wordnet-1553			1553	diamond	NOUN
core-wordnet-1554			1554	dictionary	NOUN
core-wordnet-1555			1555	diet	NOUN
core-wordnet-1556			1556	difference	NOUN
core-wordnet-1557			1557	difference	NOUN
core-wordnet-1558			1558	difficulty	NOUN
core-wordnet-1559			1559	difficulty	NOUN
core-wordnet-1560			1560	dignity	NOUN
core-wordnet-1561			1561	dilemma	NOUN
core-wordnet-1562			1562	dimension	NOUN
core-wordnet-1563			1563	dinner	NOUN
core-wordnet-1564			1564	diplomat	NOUN
core-wordnet-1565			1565	direction	NOUN
core-wordnet-1566			1566	direction	NOUN
core-wordnet-1567			1567	director	NOUN
core-wordnet-1568			1568	director	NOUN
core-wordnet-1569			1569	directory	NOUN
core-wordnet-1570			1570	disability	NOUN
core-wordnet-1571			1571	disadvantage	NOUN
core-wordnet-1572			1572	disagreement	NOUN
core-wordnet-1573			1573	disappointment	NOUN
core-wordnet-1574			1574	disaster	NOUN
core-wordnet-1575			1575	discipline	NOUN
core-wordnet-1576			1576	disco	NOUN
core-wordnet-1577			1577	discount	NOUN
core-wordnet-1578			1578	sermon	NOUN
core-wordnet-1579			1579	discovery	NOUN
core-wordnet-1580			1580	discrimination	NOUN
core-wordnet-1581			1581	disease	NOUN
core-wordnet-1582			1582	dish	NOUN
core-wordnet-1583			1583	dish	NOUN
core-wordnet-1584			1584	dish	NOUN
core-wordnet-1585			1585	disk	NOUN
core-wordnet-1586			1586	dismissal	NOUN
core-wordnet-1587			1587	disorder	NOUN
core-wordnet-1588			1588	display	NOUN
core-wordnet-1589			1589	disposition	NOUN
core-wordnet-1590			1590	distance	NOUN
core-wordnet-1591			1591	distance	NOUN
core-wordnet-1592			1592	distortion	NOUN
core-wordnet-1593			1593	distortion	NOUN
core-wordnet-1594			1594	distributor	NOUN
core-wordnet-1595			1595	district	NOUN
core-wordnet-1596			1596	disturbance	NOUN
core-wordnet-1597			1597	dividend	NOUN
core-wordnet-1598			1598	division	NOUN
core-wordnet-1599			1599	division	NOUN
core-wordnet-1600			1600	division	NOUN
core-wordnet-1601			1601	divorce	NOUN
core-wordnet-1602			1602	doctor	NOUN
core-wordnet-1603			1603	doctor	NOUN
core-wordnet-1604			1604	document	NOUN
core-wordnet-1605			1605	dog	NOUN
core-wordnet-1606			1606	hotdog	NOUN
core-wordnet-1607			1607	doll	NOUN
core-wordnet-1608			1608	dollar	NOUN
core-wordnet-1609			1609	dolphin	NOUN
core-wordnet-1610			1610	dome	NOUN
core-wordnet-1611			1611	domination	NOUN
core-wordnet-1612			1612	donor	NOUN
core-wordnet-1613			1613	door	NOUN
core-wordnet-1614			1614	dose	NOUN
core-wordnet-1615			1615	double	NOUN
core-wordnet-1616			1616	double	NOUN
core-wordnet-1617			1617	doubt	NOUN
core-wordnet-1618			1618	doubt	NOUN
core-wordnet-1619			1619	dough	NOUN
core-wordnet-1620			1620	dozen	NOUN
core-wordnet-1621			1621	draft	NOUN
core-wordnet-1622			1622	draft	NOUN
core-wordnet-1623			1623	draft	NOUN
core-wordnet-1624			1624	dragon	NOUN
core-wordnet-1625			1625	drain	NOUN
core-wordnet-1626			1626	drama	NOUN
core-wordnet-1627			1627	drawer	NOUN
core-wordnet-1628			1628	drawing	NOUN
core-wordnet-1629			1629	drawing	NOUN
core-wordnet-1630			1630	dream	NOUN
core-wordnet-1631			1631	dream	NOUN
core-wordnet-1632			1632	dressing	NOUN
core-wordnet-1633			1633	drift	NOUN
core-wordnet-1634			1634	drift	NOUN
core-wordnet-1635			1635	drill	NOUN
core-wordnet-1636			1636	drill	NOUN
core-wordnet-1637			1637	drunkenness	NOUN
core-wordnet-1638			1638	drink	NOUN
core-wordnet-1639			1639	drive	NOUN
core-wordnet-1640			1640	drive	NOUN
core-wordnet-1641			1641	drive	NOUN
core-wordnet-1642			1642	driver	NOUN
core-wordnet-1643			1643	drop	NOUN
core-wordnet-1644			1644	drop	NOUN
core-wordnet-1645			1645	drug	NOUN
core-wordnet-1646			1646	drum	NOUN
core-wordnet-1647			1647	drum	NOUN
core-wordnet-1648			1648	duck	NOUN
core-wordnet-1649			1649	duke	NOUN
core-wordnet-1650			1650	duration	NOUN
core-wordnet-1651			1651	dust	NOUN
core-wordnet-1652			1652	duty	NOUN
core-wordnet-1653			1653	duty	NOUN
core-wordnet-1654			1654	eagle	NOUN
core-wordnet-1655			1655	eagle	NOUN
core-wordnet-1656			1656	ear	NOUN
core-wordnet-1657			1657	earthquake	NOUN
core-wordnet-1658			1658	east	NOUN
core-wordnet-1659			1659	east	NOUN
core-wordnet-1660			1660	echo	NOUN
core-wordnet-1661			1661	economics	NOUN
core-wordnet-1662			1662	economist	NOUN
core-wordnet-1663			1663	economy	NOUN
core-wordnet-1664			1664	economy	NOUN
core-wordnet-1665			1665	edge	NOUN
core-wordnet-1666			1666	edge	NOUN
core-wordnet-1667			1667	edition	NOUN
core-wordnet-1668			1668	education	NOUN
core-wordnet-1669			1669	education	NOUN
core-wordnet-1670			1670	effect	NOUN
core-wordnet-1671			1671	effect	NOUN
core-wordnet-1672			1672	effort	NOUN
core-wordnet-1673			1673	egg	NOUN
core-wordnet-1674			1674	ego	NOUN
core-wordnet-1675			1675	elbow	NOUN
core-wordnet-1676			1676	election	NOUN
core-wordnet-1677			1677	electorate	NOUN
core-wordnet-1678			1678	electricity	NOUN
core-wordnet-1679			1679	electron	NOUN
core-wordnet-1680			1680	electronics	NOUN
core-wordnet-1681			1681	element	NOUN
core-wordnet-1682			1682	element	NOUN
core-wordnet-1683			1683	elephant	NOUN
core-wordnet-1684			1684	elite	NOUN
core-wordnet-1685			1685	embarrassment	NOUN
core-wordnet-1686			1686	embassy	NOUN
core-wordnet-1687			1687	embryo	NOUN
core-wordnet-1688			1688	emergency	NOUN
core-wordnet-1689			1689	emotion	NOUN
core-wordnet-1690			1690	emphasis	NOUN
core-wordnet-1691			1691	empire	NOUN
core-wordnet-1692			1692	employee	NOUN
core-wordnet-1693			1693	employer	NOUN
core-wordnet-1694			1694	employment	NOUN
core-wordnet-1695			1695	end	NOUN
core-wordnet-1696			1696	end	NOUN
core-wordnet-1697			1697	end	NOUN
core-wordnet-1698			1698	enemy	NOUN
core-wordnet-1699			1699	energy	NOUN
core-wordnet-1700			1700	engagement	NOUN
core-wordnet-1701			1701	engine	NOUN
core-wordnet-1702			1702	engine	NOUN
core-wordnet-1703			1703	engineer	NOUN
core-wordnet-1704			1704	entertainment	NOUN
core-wordnet-1705			1705	enthusiasm	NOUN
core-wordnet-1706			1706	entitlement	NOUN
core-wordnet-1707			1707	entry	NOUN
core-wordnet-1708			1708	entry	NOUN
core-wordnet-1709			1709	envelope	NOUN
core-wordnet-1710			1710	environment	NOUN
core-wordnet-1711			1711	episode	NOUN
core-wordnet-1712			1712	equation	NOUN
core-wordnet-1713			1713	equilibrium	NOUN
core-wordnet-1714			1714	equipment	NOUN
core-wordnet-1715			1715	era	NOUN
core-wordnet-1716			1716	erosion	NOUN
core-wordnet-1717			1717	error	NOUN
core-wordnet-1718			1718	error	NOUN
core-wordnet-1719			1719	essay	NOUN
core-wordnet-1720			1720	perfume	NOUN
core-wordnet-1721			1721	estate	NOUN
core-wordnet-1722			1722	estimate	NOUN
core-wordnet-1723			1723	estimate	NOUN
core-wordnet-1724			1724	estimate	NOUN
core-wordnet-1725			1725	estimate	NOUN
core-wordnet-1726			1726	ethics	NOUN
core-wordnet-1727			1727	Europe	NOUN
core-wordnet-1728			1728	evening	NOUN
core-wordnet-1729			1729	evolution	NOUN
core-wordnet-1730			1730	examination	NOUN
core-wordnet-1731			1731	example	NOUN
core-wordnet-1732			1732	example	NOUN
core-wordnet-1733			1733	excavation	NOUN
core-wordnet-1734			1734	exception	NOUN
core-wordnet-1735			1735	excess	NOUN
core-wordnet-1736			1736	exchange	NOUN
core-wordnet-1737			1737	exchange	NOUN
core-wordnet-1738			1738	excitement	NOUN
core-wordnet-1739			1739	excitement	NOUN
core-wordnet-1740			1740	excuse	NOUN
core-wordnet-1741			1741	execution	NOUN
core-wordnet-1742			1742	executive	NOUN
core-wordnet-1743			1743	executive	NOUN
core-wordnet-1744			1744	exemption	NOUN
core-wordnet-1745			1745	exercise	NOUN
core-wordnet-1746			1746	exhibition	NOUN
core-wordnet-1747			1747	exile	NOUN
core-wordnet-1748			1748	exit	NOUN
core-wordnet-1749			1749	expansion	NOUN
core-wordnet-1750			1750	expectation	NOUN
core-wordnet-1751			1751	expedition	NOUN
core-wordnet-1752			1752	expenditure	NOUN
core-wordnet-1753			1753	experience	NOUN
core-wordnet-1754			1754	experiment	NOUN
core-wordnet-1755			1755	expert	NOUN
core-wordnet-1756			1756	expertise	NOUN
core-wordnet-1757			1757	explanation	NOUN
core-wordnet-1758			1758	exploration	NOUN
core-wordnet-1759			1759	explosion	NOUN
core-wordnet-1760			1760	exposure	NOUN
core-wordnet-1761			1761	expression	NOUN
core-wordnet-1762			1762	extension	NOUN
core-wordnet-1763			1763	extension	NOUN
core-wordnet-1764			1764	extension	NOUN
core-wordnet-1765			1765	extent	NOUN
core-wordnet-1766			1766	extraterrestrial	NOUN
core-wordnet-1767			1767	extreme	NOUN
core-wordnet-1768			1768	eye	NOUN
core-wordnet-1769			1769	eyebrow	NOUN
core-wordnet-1770			1770	facade	NOUN
core-wordnet-1771			1771	face	NOUN
core-wordnet-1772			1772	facility	NOUN
core-wordnet-1773			1773	facility	NOUN
core-wordnet-1774			1774	fact	NOUN
core-wordnet-1775			1775	factor	NOUN
core-wordnet-1776			1776	factory	NOUN
core-wordnet-1777			1777	failure	NOUN
core-wordnet-1778			1778	failure	NOUN
core-wordnet-1779			1779	failure	NOUN
core-wordnet-1780			1780	fair	NOUN
core-wordnet-1781			1781	fair	NOUN
core-wordnet-1782			1782	fairy	NOUN
core-wordnet-1783			1783	faith	NOUN
core-wordnet-1784			1784	fall	NOUN
core-wordnet-1785			1785	descent	NOUN
core-wordnet-1786			1786	fall	NOUN
core-wordnet-1787			1787	twilight	NOUN
core-wordnet-1788			1788	fame	NOUN
core-wordnet-1789			1789	family	NOUN
core-wordnet-1790			1790	fan	NOUN
core-wordnet-1791			1791	fantasy	NOUN
core-wordnet-1792			1792	fare	NOUN
core-wordnet-1793			1793	farm	NOUN
core-wordnet-1794			1794	farmer	NOUN
core-wordnet-1795			1795	fashion	NOUN
core-wordnet-1796			1796	fat	NOUN
core-wordnet-1797			1797	fat	NOUN
core-wordnet-1798			1798	father	NOUN
core-wordnet-1799			1799	fault	NOUN
core-wordnet-1800			1800	fault	NOUN
core-wordnet-1801			1801	favor	NOUN
core-wordnet-1802			1802	favour	NOUN
core-wordnet-1803			1803	favourite	NOUN
core-wordnet-1804			1804	fax	NOUN
core-wordnet-1805			1805	fear	NOUN
core-wordnet-1806			1806	feast	NOUN
core-wordnet-1807			1807	feather	NOUN
core-wordnet-1808			1808	feature	NOUN
core-wordnet-1809			1809	feature	NOUN
core-wordnet-1810			1810	federation	NOUN
core-wordnet-1811			1811	fee	NOUN
core-wordnet-1812			1812	feedback	NOUN
core-wordnet-1813			1813	feeling	NOUN
core-wordnet-1814			1814	feeling	NOUN
core-wordnet-1815			1815	feminist	NOUN
core-wordnet-1816			1816	fence	NOUN
core-wordnet-1817			1817	ferry	NOUN
core-wordnet-1818			1818	festival	NOUN
core-wordnet-1819			1819	fever	NOUN
core-wordnet-1820			1820	few	NOUN
core-wordnet-1821			1821	fibre	NOUN
core-wordnet-1822			1822	fiction	NOUN
core-wordnet-1823			1823	field	NOUN
core-wordnet-1824			1824	field	NOUN
core-wordnet-1825			1825	fig	NOUN
core-wordnet-1826			1826	fight	NOUN
core-wordnet-1827			1827	figure	NOUN
core-wordnet-1828			1828	figure	NOUN
core-wordnet-1829			1829	file	NOUN
core-wordnet-1830			1830	file	NOUN
core-wordnet-1831			1831	file	NOUN
core-wordnet-1832			1832	file	NOUN
core-wordnet-1833			1833	film	NOUN
core-wordnet-1834			1834	film	NOUN
core-wordnet-1835			1835	film	NOUN
core-wordnet-1836			1836	filter	NOUN
core-wordnet-1837			1837	final	NOUN
core-wordnet-1838			1838	finance	NOUN
core-wordnet-1839			1839	finger	NOUN
core-wordnet-1840			1840	fireplace	NOUN
core-wordnet-1841			1841	fire	NOUN
core-wordnet-1842			1842	fire	NOUN
core-wordnet-1843			1843	fire	NOUN
core-wordnet-1844			1844	firefighter	NOUN
core-wordnet-1845			1845	firm	NOUN
core-wordnet-1846			1846	fish	NOUN
core-wordnet-1847			1847	fish	NOUN
core-wordnet-1848			1848	fisherman	NOUN
core-wordnet-1849			1849	fist	NOUN
core-wordnet-1850			1850	convulsion	NOUN
core-wordnet-1851			1851	fitness	NOUN
core-wordnet-1852			1852	fixture	NOUN
core-wordnet-1853			1853	flag	NOUN
core-wordnet-1854			1854	flash	NOUN
core-wordnet-1855			1855	flash	NOUN
core-wordnet-1856			1856	flash	NOUN
core-wordnet-1857			1857	flat	NOUN
core-wordnet-1858			1858	flat	NOUN
core-wordnet-1859			1859	flavor	NOUN
core-wordnet-1860			1860	fleet	NOUN
core-wordnet-1861			1861	flesh	NOUN
core-wordnet-1862			1862	flesh	NOUN
core-wordnet-1863			1863	flight	NOUN
core-wordnet-1864			1864	flight	NOUN
core-wordnet-1865			1865	flight	NOUN
core-wordnet-1866			1866	flock	NOUN
core-wordnet-1867			1867	flood	NOUN
core-wordnet-1868			1868	floor	NOUN
core-wordnet-1869			1869	flour	NOUN
core-wordnet-1870			1870	flower	NOUN
core-wordnet-1871			1871	flu	NOUN
core-wordnet-1872			1872	fluctuation	NOUN
core-wordnet-1873			1873	fluid	NOUN
core-wordnet-1874			1874	fly	NOUN
core-wordnet-1875			1875	fog	NOUN
core-wordnet-1876			1876	fog	NOUN
core-wordnet-1877			1877	fold	NOUN
core-wordnet-1878			1878	folk	NOUN
core-wordnet-1879			1879	folk	NOUN
core-wordnet-1880			1880	folklore	NOUN
core-wordnet-1881			1881	food	NOUN
core-wordnet-1882			1882	fool	NOUN
core-wordnet-1883			1883	fool	NOUN
core-wordnet-1884			1884	foot	NOUN
core-wordnet-1885			1885	foot	NOUN
core-wordnet-1886			1886	football	NOUN
core-wordnet-1887			1887	force	NOUN
core-wordnet-1888			1888	force	NOUN
core-wordnet-1889			1889	force	NOUN
core-wordnet-1890			1890	forecast	NOUN
core-wordnet-1891			1891	forehead	NOUN
core-wordnet-1892			1892	foreigner	NOUN
core-wordnet-1893			1893	forest	NOUN
core-wordnet-1894			1894	forestry	NOUN
core-wordnet-1895			1895	fork	NOUN
core-wordnet-1896			1896	form	NOUN
core-wordnet-1897			1897	form	NOUN
core-wordnet-1898			1898	form	NOUN
core-wordnet-1899			1899	format	NOUN
core-wordnet-1900			1900	formation	NOUN
core-wordnet-1901			1901	formula	NOUN
core-wordnet-1902			1902	fortune	NOUN
core-wordnet-1903			1903	fortune	NOUN
core-wordnet-1904			1904	fate	NOUN
core-wordnet-1905			1905	forum	NOUN
core-wordnet-1906			1906	fossil	NOUN
core-wordnet-1907			1907	foundation	NOUN
core-wordnet-1908			1908	foundation	NOUN
core-wordnet-1909			1909	fountain	NOUN
core-wordnet-1910			1910	fox	NOUN
core-wordnet-1911			1911	fraction	NOUN
core-wordnet-1912			1912	fragment	NOUN
core-wordnet-1913			1913	skeleton	NOUN
core-wordnet-1914			1914	franchise	NOUN
core-wordnet-1915			1915	fraud	NOUN
core-wordnet-1916			1916	imposter	NOUN
core-wordnet-1917			1917	freckle	NOUN
core-wordnet-1918			1918	freedom	NOUN
core-wordnet-1919			1919	freight	NOUN
core-wordnet-1920			1920	frequency	NOUN
core-wordnet-1921			1921	freshman	NOUN
core-wordnet-1922			1922	refrigerator	NOUN
core-wordnet-1923			1923	friend	NOUN
core-wordnet-1924			1924	friendship	NOUN
core-wordnet-1925			1925	frog	NOUN
core-wordnet-1926			1926	front	NOUN
core-wordnet-1927			1927	front	NOUN
core-wordnet-1928			1928	front	NOUN
core-wordnet-1929			1929	fruit	NOUN
core-wordnet-1930			1930	frustration	NOUN
core-wordnet-1931			1931	fuel	NOUN
core-wordnet-1932			1932	fun	NOUN
core-wordnet-1933			1933	function	NOUN
core-wordnet-1934			1934	function	NOUN
core-wordnet-1935			1935	fund	NOUN
core-wordnet-1936			1936	funeral	NOUN
core-wordnet-1937			1937	fur	NOUN
core-wordnet-1938			1938	furniture	NOUN
